Input	Input Type	MGI Gene/Marker ID	Chr	Strand	Start	End	MP ID	Term
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0006376	decreased circulating angiotensinogen level
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0008543	atrial fibrillation
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0008725	enlarged heart atrium
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0008770	decreased survivor rate
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0009643	abnormal urine homeostasis
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0009647	decreased fertilization frequency
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0011086	postnatal lethality, incomplete penetrance
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0011100	preweaning lethality, complete penetrance
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0011110	preweaning lethality, incomplete penetrance
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0011304	kidney papillary atrophy
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0011305	dilated kidney calyx
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0011307	kidney medulla cyst
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0011309	abnormal kidney arterial blood vessel morphology
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0011317	abnormal renal artery morphology
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0011346	renal tubule atrophy
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0011347	abnormal kidney medullary ray morphology
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0011376	abnormal kidney corticomedullary boundary morphology
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0011405	tubulointerstitial nephritis
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0011422	kidney medulla atrophy
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0011423	kidney cortex atrophy
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0011501	increased glomerular capsule space
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0011541	decreased urine aldosterone level
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0011941	increased fluid intake
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0013254	abnormal angiotensin I-converting enzyme activity
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0030978	impaired binding of sperm to zona pellucida
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0031012	impaired sperm migration in female genital tract
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0031228	decreased angiotensin II level
Ace	current symbol	MGI:87874	11	+	105858774	105880790	MP:0031231	decreased circulating angiotensin II level
Slc26a6	current symbol	MGI:2159728	9	+	108731239	108742117	MP:0001663	abnormal digestive system physiology
Slc26a6	current symbol	MGI:2159728	9	+	108731239	108742117	MP:0002136	abnormal kidney physiology
Slc26a6	current symbol	MGI:2159728	9	+	108731239	108742117	MP:0002693	abnormal pancreas physiology
Slc26a6	current symbol	MGI:2159728	9	+	108731239	108742117	MP:0002694	abnormal pancreas secretion
Slc26a6	current symbol	MGI:2159728	9	+	108731239	108742117	MP:0005360	urolithiasis
Slc26a6	current symbol	MGI:2159728	9	+	108731239	108742117	MP:0009642	abnormal blood homeostasis
Slc26a6	current symbol	MGI:2159728	9	+	108731239	108742117	MP:0009643	abnormal urine homeostasis
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0000063	decreased bone mineral density
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0000130	abnormal trabecular bone morphology
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0000135	decreased compact bone thickness
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0000186	decreased circulating HDL cholesterol level
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0000208	decreased hematocrit
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0000465	gastrointestinal hemorrhage
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0000755	hindlimb paralysis
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0001263	weight loss
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0001265	decreased body size
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0001304	cataract
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0001325	abnormal retina morphology
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0001406	abnormal gait
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0001577	anemia
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0001732	postnatal growth retardation
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0001914	hemorrhage
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0002083	premature death
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0002875	decreased erythrocyte cell number
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0002896	abnormal bone mineralization
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0003070	increased vascular permeability
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0003116	rickets
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0005178	increased circulating cholesterol level
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0005245	hemarthrosis
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0005562	decreased mean corpuscular hemoglobin
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0009862	abnormal aorta elastic tissue morphology
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0009864	abnormal aorta endothelium morphology
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0009865	abnormal aorta smooth muscle morphology
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0011229	abnormal vitamin C level
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0030827	femur fracture
Gulo	current symbol	MGI:1353434	14	-	66224235	66246656	MP:0030884	rachitic rosary
2010204N08Rik		No associated gene					
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0000180	abnormal circulating cholesterol level
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0000186	decreased circulating HDL cholesterol level
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0000198	decreased circulating phosphate level
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0000266	abnormal heart morphology
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0000274	enlarged heart
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0000599	enlarged liver
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0000642	enlarged adrenal glands
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0000646	enlarged adrenocortical cells
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0001552	increased circulating triglyceride level
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0002175	decreased brain weight
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0002644	decreased circulating triglyceride level
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0002647	decreased intestinal cholesterol absorption
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0002968	increased circulating alkaline phosphatase level
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0002981	increased liver weight
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0003868	abnormal feces composition
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0003918	decreased kidney weight
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0003960	increased lean body mass
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0003975	increased circulating VLDL triglyceride level
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0003982	increased cholesterol level
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0003983	decreased cholesterol level
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0004773	abnormal bile composition
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0005145	increased circulating VLDL cholesterol level
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0005178	increased circulating cholesterol level
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0005179	decreased circulating cholesterol level
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0005281	increased fatty acids level
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0005292	improved glucose tolerance
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0005333	decreased heart rate
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0005365	abnormal bile salt homeostasis
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0008935	decreased mean platelet volume
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0009355	increased liver triglyceride level
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0010393	shortened QRS complex duration
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0010506	prolonged RR interval
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0011228	abnormal vitamin D level
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0012226	increased sterol level
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0012338	decreased bile salt level
Cyp27a1	current symbol	MGI:88594	1	+	74752733	74777051	MP:0013307	increased adrenal gland weight
0610030I09Rik		No associated gene					
Slc6a18	current symbol	MGI:1336892	13	-	73809871	73826142	MP:0000231	hypertension
Slc6a18	current symbol	MGI:1336892	13	-	73809871	73826142	MP:0006144	increased systemic arterial systolic blood pressure
Slc6a18	current symbol	MGI:1336892	13	-	73809871	73826142	MP:0010107	abnormal renal reabsorption
Slc6a18	current symbol	MGI:1336892	13	-	73809871	73826142	MP:0011417	abnormal renal transport
Slc6a18	current symbol	MGI:1336892	13	-	73809871	73826142	MP:0030616	hyperglycinuria
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0000607	abnormal hepatocyte morphology
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0000609	abnormal liver physiology
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0001262	decreased body weight
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0001547	abnormal lipid level
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0002079	increased circulating insulin level
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0002118	abnormal lipid homeostasis
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0002644	decreased circulating triglyceride level
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0002702	decreased circulating free fatty acids level
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0003458	decreased circulating ketone body level
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0004773	abnormal bile composition
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0005179	decreased circulating cholesterol level
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0005282	decreased fatty acids level
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0005285	decreased unsaturated fatty acids level
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0005286	decreased saturated fatty acids level
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0005289	increased oxygen consumption
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0005292	improved glucose tolerance
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0005533	increased body temperature
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0005559	increased circulating glucose level
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0005659	decreased susceptibility to diet-induced obesity
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0005668	decreased circulating leptin level
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0009289	decreased epididymal fat pad weight
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0009305	decreased retroperitoneal fat pad weight
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0009356	decreased liver triglyceride level
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0010026	decreased liver cholesterol level
Slc27a5	current symbol	MGI:1347100	7	-	12722273	12732119	MP:0011940	decreased food intake
Cnnm4	current symbol	MGI:2151060	1	+	36510701	36547845	MP:0002100	abnormal tooth morphology
Cnnm4	current symbol	MGI:2151060	1	+	36510701	36547845	MP:0002576	abnormal enamel morphology
Cnnm4	current symbol	MGI:2151060	1	+	36510701	36547845	MP:0003868	abnormal feces composition
Cnnm4	current symbol	MGI:2151060	1	+	36510701	36547845	MP:0006143	increased systemic arterial diastolic blood pressure
Cnnm4	current symbol	MGI:2151060	1	+	36510701	36547845	MP:0006144	increased systemic arterial systolic blood pressure
Cnnm4	current symbol	MGI:2151060	1	+	36510701	36547845	MP:0009763	increased sensitivity to induced morbidity/mortality
Cnnm4	current symbol	MGI:2151060	1	+	36510701	36547845	MP:0010093	decreased circulating magnesium level
Cnnm4	current symbol	MGI:2151060	1	+	36510701	36547845	MP:0011436	decreased urine magnesium level
Cnnm4	current symbol	MGI:2151060	1	+	36510701	36547845	MP:0013129	abnormal tooth color
Cnnm4	current symbol	MGI:2151060	1	+	36510701	36547845	MP:0030450	abnormal enamel mineralization
Sardh	current symbol	MGI:2183102	2	-	27078405	27138344	MP:0000807	abnormal hippocampus morphology
Sardh	current symbol	MGI:2183102	2	-	27078405	27138344	MP:0001262	decreased body weight
Sardh	current symbol	MGI:2183102	2	-	27078405	27138344	MP:0001902	reduced NMDA-mediated synaptic currents
Sardh	current symbol	MGI:2183102	2	-	27078405	27138344	MP:0008428	abnormal spatial working memory
Cyp4v3	current symbol	MGI:2142763	8	-	45758838	45786200	MP:0000598	abnormal liver morphology
Cyp4v3	current symbol	MGI:2142763	8	-	45758838	45786200	MP:0000599	enlarged liver
Cyp4v3	current symbol	MGI:2142763	8	-	45758838	45786200	MP:0001325	abnormal retina morphology
Cyp4v3	current symbol	MGI:2142763	8	-	45758838	45786200	MP:0001399	hyperactivity
Cyp4v3	current symbol	MGI:2142763	8	-	45758838	45786200	MP:0002092	abnormal eye morphology
Cyp4v3	current symbol	MGI:2142763	8	-	45758838	45786200	MP:0005098	abnormal optic choroid morphology
Cyp4v3	current symbol	MGI:2142763	8	-	45758838	45786200	MP:0005280	abnormal fatty acids level
Cyp4v3	current symbol	MGI:2142763	8	-	45758838	45786200	MP:0011110	preweaning lethality, incomplete penetrance
Sult1b1	current symbol	MGI:2136282	5	-	87661198	87686054	
Slc38a4	current symbol	MGI:1916604	15	-	96892701	96953837	MP:0001262	decreased body weight
Slc38a4	current symbol	MGI:1916604	15	-	96892701	96953837	MP:0002082	postnatal lethality
Slc38a4	current symbol	MGI:1916604	15	-	96892701	96953837	MP:0004200	decreased fetal size
Slc38a4	current symbol	MGI:1916604	15	-	96892701	96953837	MP:0004255	abnormal spongiotrophoblast layer morphology
Slc38a4	current symbol	MGI:1916604	15	-	96892701	96953837	MP:0004921	decreased placenta weight
Slc38a4	current symbol	MGI:1916604	15	-	96892701	96953837	MP:0005311	abnormal circulating amino acid level
Slc38a4	current symbol	MGI:1916604	15	-	96892701	96953837	MP:0010039	abnormal trophoblast giant cell proliferation
Slc38a4	current symbol	MGI:1916604	15	-	96892701	96953837	MP:0011523	thin placenta labyrinth
Slc38a4	current symbol	MGI:1916604	15	-	96892701	96953837	MP:0011653	decreased circulating histidine level
Slc38a4	current symbol	MGI:1916604	15	-	96892701	96953837	MP:0012109	decreased trophoblast glycogen cell number
Slc38a4	current symbol	MGI:1916604	15	-	96892701	96953837	MP:0030656	decreased circulating glycine level
Slc38a4	current symbol	MGI:1916604	15	-	96892701	96953837	MP:0030695	decreased circulating serine level
Slc38a4	current symbol	MGI:1916604	15	-	96892701	96953837	MP:0030710	decreased circulating glutamine level
Slc38a4	current symbol	MGI:1916604	15	-	96892701	96953837	MP:0030716	decreased circulating isoleucine level
Slc38a4	current symbol	MGI:1916604	15	-	96892701	96953837	MP:0030719	decreased circulating lysine level
Slc38a4	current symbol	MGI:1916604	15	-	96892701	96953837	MP:0030728	decreased circulating valine level
Cml2		No associated gene					
F5	current symbol	MGI:88382	1	+	163979407	164047846	MP:0001634	internal hemorrhage
F5	current symbol	MGI:88382	1	+	163979407	164047846	MP:0001688	abnormal somite development
